test_item_id|test_class_id|parent_id|test_item_set_section_id|item_name
5154|3|5152|5100|Drive system
5154|4|5152|5100|Drive system
5154|5|5152|5100|Drive system
5154|7|5152|5100|Drive system
5155|3|5152|5100|Pipes and hoses
5155|4|5152|5100|Pipes and hoses
5155|5|5152|5100|Pipes and hoses
5155|7|5152|5100|Pipes and hoses
5156|3|5152|5100|Pump
5156|4|5152|5100|Pump
5156|5|5152|5100|Pump
5156|7|5152|5100|Pump
5157|3|5152|5100|Rams
5157|4|5152|5100|Rams
5157|5|5152|5100|Rams
5157|7|5152|5100|Rams
5158|3|5152|5100|Other components
5158|4|5152|5100|Other components
5158|5|5152|5100|Other components
5158|7|5152|5100|Other components
5160|3|5100|5100|Rear wheel steering
5160|4|5100|5100|Rear wheel steering
5160|5|5100|5100|Rear wheel steering
5160|7|5100|5100|Rear wheel steering
5161|3|5160|5100|Components
5161|4|5160|5100|Components
5161|5|5160|5100|Components
5161|7|5160|5100|Components
5162|3|5160|5100|Linkages
5162|4|5160|5100|Linkages
5162|5|5160|5100|Linkages
5162|7|5160|5100|Linkages
5163|3|5160|5100|Operation
5163|4|5160|5100|Operation
5163|5|5160|5100|Operation
5163|7|5160|5100|Operation
5164|3|5160|5100|Leaks
5164|4|5160|5100|Leaks
5164|5|5160|5100|Leaks
5164|7|5160|5100|Leaks
5165|3|5100|5100|Locking devices
5165|4|5100|5100|Locking devices
5165|5|5100|5100|Locking devices
5165|7|5100|5100|Locking devices
5170|3|5100|5100|Prescribed areas
5170|4|5100|5100|Prescribed areas
5170|5|5100|5100|Prescribed areas
5170|7|5100|5100|Prescribed areas
5190|3|0|5190|Suspension
5190|4|0|5190|Suspension
5190|5|0|5190|Suspension
5190|7|0|5190|Suspension
5195|3|5190|5190|General condition
5195|4|5190|5190|General condition
5195|5|5190|5190|General condition
5195|7|5190|5190|General condition
5201|3|5190|5190|Leaf springs
5201|4|5190|5190|Leaf springs
5201|5|5190|5190|Leaf springs
5201|7|5190|5190|Leaf springs
5202|3|5201|5190|Condition
5202|4|5201|5190|Condition
5202|5|5201|5190|Condition
5202|7|5201|5190|Condition
5203|3|5201|5190|Spring eye
5203|4|5201|5190|Spring eye
5203|5|5201|5190|Spring eye
5203|7|5201|5190|Spring eye
5204|3|5201|5190|Pins and bushes
5204|4|5201|5190|Pins and bushes
5204|5|5201|5190|Pins and bushes
5204|7|5201|5190|Pins and bushes
5205|3|5204|5190|Shackle
5205|4|5204|5190|Shackle
5205|5|5204|5190|Shackle
5205|7|5204|5190|Shackle
5206|3|5204|5190|Anchor
5206|4|5204|5190|Anchor
5206|5|5204|5190|Anchor
5206|7|5204|5190|Anchor
5207|3|5204|5190|Other pins and bushes
5207|4|5204|5190|Other pins and bushes
5207|5|5204|5190|Other pins and bushes
5207|7|5204|5190|Other pins and bushes
5209|3|5201|5190|Anchor bracket
5209|4|5201|5190|Anchor bracket
5209|5|5201|5190|Anchor bracket
5209|7|5201|5190|Anchor bracket
5210|3|5201|5190|Shackle bracket
5210|4|5201|5190|Shackle bracket
5210|5|5201|5190|Shackle bracket
5210|7|5201|5190|Shackle bracket
5212|3|5201|5190|Spring saddle
5212|4|5201|5190|Spring saddle
5212|5|5201|5190|Spring saddle
5212|7|5201|5190|Spring saddle
5213|3|5201|5190|Securing bolts
5213|4|5201|5190|Securing bolts
5213|5|5201|5190|Securing bolts
5213|7|5201|5190|Securing bolts
5214|3|5190|5190|Coil springs
5214|4|5190|5190|Coil springs
5214|5|5190|5190|Coil springs
5214|7|5190|5190|Coil springs
5215|3|5214|5190|Condition
5215|4|5214|5190|Condition
5215|5|5214|5190|Condition
5215|7|5214|5190|Condition
5216|3|5214|5190|Location
5216|4|5214|5190|Location
5216|5|5214|5190|Location
5216|7|5214|5190|Location
5222|3|5190|5190|Fluid suspension
5222|4|5190|5190|Fluid suspension
5222|5|5190|5190|Fluid suspension
5222|7|5190|5190|Fluid suspension
5223|3|5222|5190|Operation
5223|4|5222|5190|Operation
5223|5|5222|5190|Operation
5223|7|5222|5190|Operation
5224|3|5222|5190|Suspension unit
5224|4|5222|5190|Suspension unit
5224|5|5222|5190|Suspension unit
5224|7|5222|5190|Suspension unit
5225|3|5222|5190|Accumulator
5225|4|5222|5190|Accumulator
5225|5|5222|5190|Accumulator
5225|7|5222|5190|Accumulator
5226|3|5222|5190|Bellows
5226|4|5222|5190|Bellows
5226|5|5222|5190|Bellows
5226|7|5222|5190|Bellows
5227|3|5222|5190|Levelling valve
5227|4|5222|5190|Levelling valve
5227|5|5222|5190|Levelling valve
5227|7|5222|5190|Levelling valve
5228|3|5222|5190|Pipes
5228|4|5222|5190|Pipes
5228|5|5222|5190|Pipes
5228|7|5222|5190|Pipes
5229|3|5222|5190|Other components
5229|4|5222|5190|Other components
5229|5|5222|5190|Other components
5229|7|5222|5190|Other components
5240|3|5190|5190|Gas suspension
5240|4|5190|5190|Gas suspension
5240|5|5190|5190|Gas suspension
5240|7|5190|5190|Gas suspension
5241|3|5240|5190|Operation
5241|4|5240|5190|Operation
5241|5|5240|5190|Operation
5241|7|5240|5190|Operation
5242|3|5240|5190|Suspension unit
5242|4|5240|5190|Suspension unit
5242|5|5240|5190|Suspension unit
5242|7|5240|5190|Suspension unit
5243|3|5240|5190|Accumulator
5243|4|5240|5190|Accumulator
5243|5|5240|5190|Accumulator
5243|7|5240|5190|Accumulator
5244|3|5240|5190|Bellows
5244|4|5240|5190|Bellows
5244|5|5240|5190|Bellows
5244|7|5240|5190|Bellows
5245|3|5240|5190|Levelling valve
5245|4|5240|5190|Levelling valve
5245|5|5240|5190|Levelling valve
5245|7|5240|5190|Levelling valve
5246|3|5240|5190|Pipes
5246|4|5240|5190|Pipes
5246|5|5240|5190|Pipes
5246|7|5240|5190|Pipes
5247|3|5240|5190|Other components
5247|4|5240|5190|Other components
5247|5|5240|5190|Other components
5247|7|5240|5190|Other components
5255|3|5190|5190|Air suspension
5255|4|5190|5190|Air suspension
5255|5|5190|5190|Air suspension
5255|7|5190|5190|Air suspension
5256|3|5255|5190|Operation
5256|4|5255|5190|Operation
5256|5|5255|5190|Operation
5256|7|5255|5190|Operation
5257|3|5255|5190|Suspension unit
5257|4|5255|5190|Suspension unit
5257|5|5255|5190|Suspension unit
5257|7|5255|5190|Suspension unit
5258|3|5255|5190|Accumulator
5258|4|5255|5190|Accumulator
5258|5|5255|5190|Accumulator
5258|7|5255|5190|Accumulator
5259|3|5255|5190|Bellows
5259|4|5255|5190|Bellows
5259|5|5255|5190|Bellows
5259|7|5255|5190|Bellows
5260|3|5255|5190|Levelling valve
5260|4|5255|5190|Levelling valve
5260|5|5255|5190|Levelling valve
5260|7|5255|5190|Levelling valve
5261|3|5255|5190|Pipes
5261|4|5255|5190|Pipes
5261|5|5255|5190|Pipes
5261|7|5255|5190|Pipes
5262|3|5255|5190|Other components
5262|4|5255|5190|Other components
5262|5|5255|5190|Other components
5262|7|5255|5190|Other components
5270|3|5190|5190|Torsion bars
5270|4|5190|5190|Torsion bars
5270|5|5190|5190|Torsion bars
5270|7|5190|5190|Torsion bars
5271|3|5270|5190|Condition
5271|4|5270|5190|Condition
5271|5|5270|5190|Condition
5271|7|5270|5190|Condition
5273|3|5270|5190|Attachment
5273|4|5270|5190|Attachment
5273|5|5270|5190|Attachment
5273|7|5270|5190|Attachment
5280|3|5190|5190|Bonded suspension
5280|4|5190|5190|Bonded suspension
5280|5|5190|5190|Bonded suspension
5280|7|5190|5190|Bonded suspension
5281|3|5280|5190|Condition
5281|4|5280|5190|Condition
5281|5|5280|5190|Condition
5281|7|5280|5190|Condition
5283|3|5280|5190|Attachment
5283|4|5280|5190|Attachment
5283|5|5280|5190|Attachment
5283|7|5280|5190|Attachment
5290|3|5190|5190|Suspension arms
5290|4|5190|5190|Suspension arms
5290|5|5190|5190|Suspension arms
5290|7|5190|5190|Suspension arms
5291|3|5290|5190|Condition
5291|4|5290|5190|Condition
5291|5|5290|5190|Condition
5291|7|5290|5190|Condition
5292|3|5290|5190|Pins/bushes/ball joints
5292|4|5290|5190|Pins/bushes/ball joints
5292|5|5290|5190|Pins/bushes/ball joints
5292|7|5290|5190|Pins/bushes/ball joints
5293|3|5290|5190|Attachment
5293|4|5290|5190|Attachment
5293|5|5290|5190|Attachment
5293|7|5290|5190|Attachment
5300|3|5190|5190|Trailing arms
5300|4|5190|5190|Trailing arms
5300|5|5190|5190|Trailing arms
5300|7|5190|5190|Trailing arms
5301|3|5300|5190|Condition
5301|4|5300|5190|Condition
5301|5|5300|5190|Condition
5301|7|5300|5190|Condition
5302|3|5300|5190|Pins/bushes/ball joints
5302|4|5300|5190|Pins/bushes/ball joints
5302|5|5300|5190|Pins/bushes/ball joints
5302|7|5300|5190|Pins/bushes/ball joints
5303|3|5300|5190|Attachment
5303|4|5300|5190|Attachment
5303|5|5300|5190|Attachment
5303|7|5300|5190|Attachment
5310|3|5190|5190|Radius arms
5310|4|5190|5190|Radius arms
5310|5|5190|5190|Radius arms
5310|7|5190|5190|Radius arms
5311|3|5310|5190|Condition
5311|4|5310|5190|Condition
5311|5|5310|5190|Condition
5311|7|5310|5190|Condition
5312|3|5310|5190|Pins/bushes/ball joints
5312|4|5310|5190|Pins/bushes/ball joints
5312|5|5310|5190|Pins/bushes/ball joints
5312|7|5310|5190|Pins/bushes/ball joints
5313|3|5310|5190|Attachment
5313|4|5310|5190|Attachment
5313|5|5310|5190|Attachment
5313|7|5310|5190|Attachment
5320|3|5190|5190|Tie bars/rods
5320|4|5190|5190|Tie bars/rods
5320|5|5190|5190|Tie bars/rods
5320|7|5190|5190|Tie bars/rods
5321|3|5320|5190|Condition
5321|4|5320|5190|Condition
5321|5|5320|5190|Condition
5321|7|5320|5190|Condition
5322|3|5320|5190|Pins/bushes/ball joints
5322|4|5320|5190|Pins/bushes/ball joints
5322|5|5320|5190|Pins/bushes/ball joints
5322|7|5320|5190|Pins/bushes/ball joints
5323|3|5320|5190|Attachment
5323|4|5320|5190|Attachment
5323|5|5320|5190|Attachment
5323|7|5320|5190|Attachment
5330|3|5190|5190|Panhard rods
5330|4|5190|5190|Panhard rods
5330|5|5190|5190|Panhard rods
5330|7|5190|5190|Panhard rods
5331|3|5330|5190|Condition
5331|4|5330|5190|Condition
5331|5|5330|5190|Condition
5331|7|5330|5190|Condition
5332|3|5330|5190|Pins/bushes/ball joints
5332|4|5330|5190|Pins/bushes/ball joints
5332|5|5330|5190|Pins/bushes/ball joints
5332|7|5330|5190|Pins/bushes/ball joints
5333|3|5330|5190|Attachment
5333|4|5330|5190|Attachment
5333|5|5330|5190|Attachment
5333|7|5330|5190|Attachment
5340|3|5190|5190|Torque/reaction arms
5340|4|5190|5190|Torque/reaction arms
5340|5|5190|5190|Torque/reaction arms
5340|7|5190|5190|Torque/reaction arms
5341|3|5340|5190|Condition
5341|4|5340|5190|Condition
5341|5|5340|5190|Condition
5341|7|5340|5190|Condition
5342|3|5340|5190|Pins/bushes/ball joints
5342|4|5340|5190|Pins/bushes/ball joints
5342|5|5340|5190|Pins/bushes/ball joints
5342|7|5340|5190|Pins/bushes/ball joints
5343|3|5340|5190|Attachment
5343|4|5340|5190|Attachment
5343|5|5340|5190|Attachment
5343|7|5340|5190|Attachment
5350|3|5190|5190|Anti-roll bars
5350|4|5190|5190|Anti-roll bars
5350|5|5190|5190|Anti-roll bars
5350|7|5190|5190|Anti-roll bars
5351|3|5350|5190|Condition
5351|4|5350|5190|Condition
5351|5|5350|5190|Condition
5351|7|5350|5190|Condition
5352|3|5350|5190|Pins/bushes/ball joints
5352|4|5350|5190|Pins/bushes/ball joints
5352|5|5350|5190|Pins/bushes/ball joints
5352|7|5350|5190|Pins/bushes/ball joints
5353|3|5350|5190|Attachment
5353|4|5350|5190|Attachment
5353|5|5350|5190|Attachment
5353|7|5350|5190|Attachment
5354|3|5350|5190|Linkage condition
5354|4|5350|5190|Linkage condition
5354|5|5350|5190|Linkage condition
5354|7|5350|5190|Linkage condition
5355|3|5350|5190|Presence
5355|4|5350|5190|Presence
5355|5|5350|5190|Presence
5355|7|5350|5190|Presence
5360|3|5190|5190|Macpherson strut
5360|4|5190|5190|Macpherson strut
5360|5|5190|5190|Macpherson strut
5360|7|5190|5190|Macpherson strut
5361|3|5360|5190|Condition
5361|4|5360|5190|Condition
5361|5|5360|5190|Condition
5361|7|5360|5190|Condition
5370|3|5190|5190|Sub-frames
5370|4|5190|5190|Sub-frames
5370|5|5190|5190|Sub-frames
5370|7|5190|5190|Sub-frames
5371|3|5370|5190|Condition
5371|4|5370|5190|Condition
5371|5|5370|5190|Condition
5371|7|5370|5190|Condition
5372|3|5370|5190|Pins/bushes/ball joints
5372|4|5370|5190|Pins/bushes/ball joints
5372|5|5370|5190|Pins/bushes/ball joints
5372|7|5370|5190|Pins/bushes/ball joints
5373|3|5370|5190|Attachment
5373|4|5370|5190|Attachment
5373|5|5370|5190|Attachment
5373|7|5370|5190|Attachment
5380|3|5190|5190|Axles
5380|4|5190|5190|Axles
5380|5|5190|5190|Axles
5380|7|5190|5190|Axles
5381|3|5380|5190|Axle beam
5381|4|5380|5190|Axle beam
5381|5|5380|5190|Axle beam
5381|7|5380|5190|Axle beam
5382|3|5380|5190|Stub axle
5382|4|5380|5190|Stub axle
5382|5|5380|5190|Stub axle
5382|7|5380|5190|Stub axle
5383|3|5380|5190|King pins
5383|4|5380|5190|King pins
5383|5|5380|5190|King pins
5383|7|5380|5190|King pins
5384|3|5380|5190|Swivel joints/housing
5384|4|5380|5190|Swivel joints/housing
5384|5|5380|5190|Swivel joints/housing
5384|7|5380|5190|Swivel joints/housing
5385|3|5380|5190|Clearance
5385|4|5380|5190|Clearance
5385|5|5380|5190|Clearance
5385|7|5380|5190|Clearance
5395|3|5190|5190|Wheel bearings
5395|4|5190|5190|Wheel bearings
5395|5|5190|5190|Wheel bearings
5395|7|5190|5190|Wheel bearings
5396|3|5395|5190|Front
5396|4|5395|5190|Front
5396|5|5395|5190|Front
5396|7|5395|5190|Front
5397|3|5395|5190|Rear
5397|4|5395|5190|Rear
5397|5|5395|5190|Rear
5397|7|5395|5190|Rear
5410|3|5190|5190|Front suspension retaining and locking devices
5410|4|5190|5190|Front suspension retaining and locking devices
5410|5|5190|5190|Front suspension retaining and locking devices
5410|7|5190|5190|Front suspension retaining and locking devices
5411|3|5190|5190|Front suspension joints
5411|4|5190|5190|Front suspension joints
5411|5|5190|5190|Front suspension joints
5411|7|5190|5190|Front suspension joints
5412|3|5190|5190|Drive shafts (old)
5412|4|5190|5190|Drive shafts (old)
5412|5|5190|5190|Drive shafts (old)
5412|7|5190|5190|Drive shafts (old)
5413|3|5412|5190|Constant velocity joints
5413|4|5412|5190|Constant velocity joints
5413|7|5412|5190|Constant velocity joints
5414|3|5412|5190|Couplings
5414|4|5412|5190|Couplings
5414|5|5412|5190|Couplings
5414|7|5412|5190|Couplings
5415|3|5412|5190|Drive shafts
5415|4|5412|5190|Drive shafts
5415|5|5412|5190|Drive shafts
5415|7|5412|5190|Drive shafts
5416|3|5415|5190|Front drive shaft
5416|4|5415|5190|Front drive shaft
5416|7|5415|5190|Front drive shaft
5417|3|5415|5190|Any drive shaft which is part of the suspension
5417|4|5415|5190|Any drive shaft which is part of the suspension
5417|5|5415|5190|Any drive shaft which is part of the suspension
5417|7|5415|5190|Any drive shaft which is part of the suspension
5420|3|5190|5190|Shock absorbers
5420|4|5190|5190|Shock absorbers
5420|5|5190|5190|Shock absorbers
5420|7|5190|5190|Shock absorbers
5421|3|5420|5190|Fitment
5421|4|5420|5190|Fitment
5421|5|5420|5190|Fitment
5421|7|5420|5190|Fitment
5422|3|5420|5190|Condition
5422|4|5420|5190|Condition
5422|5|5420|5190|Condition
5422|7|5420|5190|Condition
5423|3|5190|5190|Prescribed areas
5423|4|5190|5190|Prescribed areas
5423|5|5190|5190|Prescribed areas
5423|7|5190|5190|Prescribed areas
5424|3|5423|5190|Component mounting
5424|4|5423|5190|Component mounting
5424|5|5423|5190|Component mounting
5424|7|5423|5190|Component mounting
5425|3|5423|5190|Spring mounting
5425|4|5423|5190|Spring mounting
5425|5|5423|5190|Spring mounting
5425|7|5423|5190|Spring mounting
5426|3|5423|5190|Subframe mounting
5426|4|5423|5190|Subframe mounting
5426|5|5423|5190|Subframe mounting
5426|7|5423|5190|Subframe mounting
5430|3|0|5430|Brakes
5430|4|0|5430|Brakes
5430|5|0|5430|Brakes
5430|7|0|5430|Brakes
5431|3|5430|5430|Parking brake
5431|4|5430|5430|Parking brake
5431|5|5430|5430|Parking brake
5431|7|5430|5430|Parking brake
5432|3|5431|5430|Fitment
5432|4|5431|5430|Fitment
5432|5|5431|5430|Fitment
5432|7|5431|5430|Fitment
5433|3|5431|5430|Condition
5433|4|5431|5430|Condition
5433|5|5431|5430|Condition
5433|7|5431|5430|Condition
5435|3|5430|5430|Hand operated control valves
5435|4|5430|5430|Hand operated control valves
5435|5|5430|5430|Hand operated control valves
5435|7|5430|5430|Hand operated control valves
5436|3|5435|5430|Condition
5436|4|5435|5430|Condition
5436|5|5435|5430|Condition
5436|7|5435|5430|Condition
5437|3|5435|5430|Attachment
5437|4|5435|5430|Attachment
5437|5|5435|5430|Attachment
5437|7|5435|5430|Attachment
5438|3|5435|5430|Operation
5438|4|5435|5430|Operation
5438|5|5435|5430|Operation
5438|7|5435|5430|Operation
5445|3|5430|5430|Service brake control components
5445|4|5430|5430|Service brake control components
5445|5|5430|5430|Service brake control components
5445|7|5430|5430|Service brake control components
5446|3|5445|5430|Pedal
5446|4|5445|5430|Pedal
5446|5|5445|5430|Pedal
5446|7|5445|5430|Pedal
5447|3|5446|5430|Condition
5447|4|5446|5430|Condition
5447|5|5446|5430|Condition
5447|7|5446|5430|Condition
5448|3|5446|5430|Anti-slip
5448|4|5446|5430|Anti-slip
5448|5|5446|5430|Anti-slip
5448|7|5446|5430|Anti-slip
5449|3|5445|5430|Pedal linkage
5449|4|5445|5430|Pedal linkage
5449|5|5445|5430|Pedal linkage
5449|7|5445|5430|Pedal linkage
5450|3|5449|5430|Rod
5450|4|5449|5430|Rod
5450|5|5449|5430|Rod
5450|7|5449|5430|Rod
5451|3|5449|5430|Lever
5451|4|5449|5430|Lever
5451|5|5449|5430|Lever
5451|7|5449|5430|Lever
5452|3|5449|5430|Cable
5452|4|5449|5430|Cable
5452|5|5449|5430|Cable
5452|7|5449|5430|Cable
5453|3|5449|5430|Linkage
5453|4|5449|5430|Linkage
5453|5|5449|5430|Linkage
5453|7|5449|5430|Linkage
5454|3|5430|5430|Mechanical components
5454|4|5430|5430|Mechanical components
5454|5|5430|5430|Mechanical components
5454|7|5430|5430|Mechanical components
5455|3|5454|5430|Linkage
5455|4|5454|5430|Linkage
5455|5|5454|5430|Linkage
5455|7|5454|5430|Linkage
5456|3|5454|5430|Rod
5456|4|5454|5430|Rod
5456|5|5454|5430|Rod
5456|7|5454|5430|Rod
5457|3|5454|5430|Lever
5457|4|5454|5430|Lever
5457|5|5454|5430|Lever
5457|7|5454|5430|Lever
5458|3|5454|5430|Cable
5458|4|5454|5430|Cable
5458|5|5454|5430|Cable
5458|7|5454|5430|Cable
5459|3|5454|5430|Relay lever
5459|4|5454|5430|Relay lever
5459|5|5454|5430|Relay lever
5459|7|5454|5430|Relay lever
5460|3|5454|5430|Clevis joint
5460|4|5454|5430|Clevis joint
5460|5|5454|5430|Clevis joint
5460|7|5454|5430|Clevis joint
5461|3|5454|5430|Stationary pin
5461|4|5454|5430|Stationary pin
5461|5|5454|5430|Stationary pin
5461|7|5454|5430|Stationary pin
5462|3|5454|5430|Pivot
5462|4|5454|5430|Pivot
5462|5|5454|5430|Pivot
5462|7|5454|5430|Pivot
5465|3|5430|5430|Full power hydraulic systems
5465|4|5430|5430|Full power hydraulic systems
5465|5|5430|5430|Full power hydraulic systems
5465|7|5430|5430|Full power hydraulic systems
5466|3|5465|5430|Warning
5466|4|5465|5430|Warning
5466|5|5465|5430|Warning
5466|7|5465|5430|Warning
5467|3|5465|5430|Operation
5467|4|5465|5430|Operation
5467|5|5465|5430|Operation
5467|7|5465|5430|Operation
5470|3|5430|5430|Hydraulic systems
5470|4|5430|5430|Hydraulic systems
5470|5|5430|5430|Hydraulic systems
5470|7|5430|5430|Hydraulic systems
5472|3|5470|5430|Operation
5472|4|5470|5430|Operation
5472|5|5470|5430|Operation
5472|7|5470|5430|Operation
5473|3|5470|5430|Components
5473|4|5470|5430|Components
5473|5|5470|5430|Components
5473|7|5470|5430|Components
5474|3|5473|5430|Pipes
5474|4|5473|5430|Pipes
5474|5|5473|5430|Pipes
5474|7|5473|5430|Pipes
5475|3|5473|5430|Hoses
5475|4|5473|5430|Hoses
5475|5|5473|5430|Hoses
5475|7|5473|5430|Hoses
5476|3|5473|5430|Master cylinder
5476|4|5473|5430|Master cylinder
5476|5|5473|5430|Master cylinder
5476|7|5473|5430|Master cylinder
5477|3|5473|5430|Reservoirs
5477|4|5473|5430|Reservoirs
5477|5|5473|5430|Reservoirs
5477|7|5473|5430|Reservoirs
5478|3|5473|5430|Servos
5478|4|5473|5430|Servos
5478|5|5473|5430|Servos
5478|7|5473|5430|Servos
5480|3|5473|5430|Pump
5480|4|5473|5430|Pump
5480|5|5473|5430|Pump
5480|7|5473|5430|Pump
5481|3|5473|5430|Valves
5481|4|5473|5430|Valves
5481|5|5473|5430|Valves
5481|7|5473|5430|Valves
5482|3|5470|5430|Leaks
5482|4|5470|5430|Leaks
5482|5|5470|5430|Leaks
5482|7|5470|5430|Leaks
5500|3|5430|5430|Air and vacuum systems
5500|4|5430|5430|Air and vacuum systems
5500|5|5430|5430|Air and vacuum systems
5500|7|5430|5430|Air and vacuum systems
5501|3|5500|5430|Warning
5501|4|5500|5430|Warning
5501|5|5500|5430|Warning
5501|7|5500|5430|Warning
5502|3|5500|5430|Operation
5502|4|5500|5430|Operation
5502|5|5500|5430|Operation
5502|7|5500|5430|Operation
5503|3|5500|5430|Pressure/vacuum build up
5503|4|5500|5430|Pressure/vacuum build up
5503|5|5500|5430|Pressure/vacuum build up
5503|7|5500|5430|Pressure/vacuum build up
5504|3|5500|5430|Components
5504|4|5500|5430|Components
5504|5|5500|5430|Components
5504|7|5500|5430|Components
5505|3|5504|5430|Pipes
5505|4|5504|5430|Pipes
5505|5|5504|5430|Pipes
5505|7|5504|5430|Pipes
5506|3|5504|5430|Hoses
5506|4|5504|5430|Hoses
5506|5|5504|5430|Hoses
5506|7|5504|5430|Hoses
5507|3|5504|5430|Reservoirs
5507|4|5504|5430|Reservoirs
5507|5|5504|5430|Reservoirs
5507|7|5504|5430|Reservoirs
5508|3|5504|5430|Servos
5508|4|5504|5430|Servos
5508|5|5504|5430|Servos
5508|7|5504|5430|Servos
5509|3|5504|5430|Cylinders/actuators
5509|4|5504|5430|Cylinders/actuators
5509|5|5504|5430|Cylinders/actuators
5509|7|5504|5430|Cylinders/actuators
5510|3|5504|5430|Valves
5510|4|5504|5430|Valves
5510|5|5504|5430|Valves
5510|7|5504|5430|Valves
5511|3|5504|5430|Pump/compressors
5511|4|5504|5430|Pump/compressors
5511|5|5504|5430|Pump/compressors
5511|7|5504|5430|Pump/compressors
5512|3|5500|5430|Leaks
5512|4|5500|5430|Leaks
5512|5|5500|5430|Leaks
5512|7|5500|5430|Leaks
5525|3|5430|5430|Abs
5525|4|5430|5430|Abs
5525|5|5430|5430|Abs
5525|7|5430|5430|Abs
5535|3|5430|5430|Hub components
5535|4|5430|5430|Hub components
5535|5|5430|5430|Hub components
5535|7|5430|5430|Hub components
5536|3|5535|5430|Brake linings
5536|4|5535|5430|Brake linings
5536|5|5535|5430|Brake linings
5536|7|5535|5430|Brake linings
5537|3|5535|5430|Brake pads
5537|4|5535|5430|Brake pads
5537|5|5535|5430|Brake pads
5537|7|5535|5430|Brake pads
5538|3|5535|5430|Brake drums
5538|4|5535|5430|Brake drums
5538|5|5535|5430|Brake drums
5538|7|5535|5430|Brake drums
5539|3|5535|5430|Brake discs
5539|4|5535|5430|Brake discs
5539|5|5535|5430|Brake discs
5539|7|5535|5430|Brake discs
5540|3|5535|5430|Brake back plates
5540|4|5535|5430|Brake back plates
5540|5|5535|5430|Brake back plates
5540|7|5535|5430|Brake back plates
5541|3|5535|5430|Brake calipers
5541|4|5535|5430|Brake calipers
5541|5|5535|5430|Brake calipers
5541|7|5535|5430|Brake calipers
5542|3|5535|5430|Wheel cylinder
5542|4|5535|5430|Wheel cylinder
5542|5|5535|5430|Wheel cylinder
5542|7|5535|5430|Wheel cylinder
5543|3|5430|5430|Locking devices
5543|4|5430|5430|Locking devices
5543|5|5430|5430|Locking devices
5543|7|5430|5430|Locking devices
5550|3|5430|5430|Restricted movement
5550|4|5430|5430|Restricted movement
5550|5|5430|5430|Restricted movement
5550|7|5430|5430|Restricted movement
5565|3|5430|5430|Prescribed areas
5565|4|5430|5430|Prescribed areas
5565|5|5430|5430|Prescribed areas
5565|7|5430|5430|Prescribed areas
5566|3|5565|5430|Park brake mechanism/associated mountings
5566|4|5565|5430|Park brake mechanism/associated mountings
5566|5|5565|5430|Park brake mechanism/associated mountings
5566|7|5565|5430|Park brake mechanism/associated mountings
5567|3|5565|5430|Actuating linkage mounting
5567|4|5565|5430|Actuating linkage mounting
5567|5|5565|5430|Actuating linkage mounting
5567|7|5565|5430|Actuating linkage mounting
5568|3|5565|5430|Master cylinder/servo mounting
5568|4|5565|5430|Master cylinder/servo mounting
5568|5|5565|5430|Master cylinder/servo mounting
5568|7|5565|5430|Master cylinder/servo mounting
5575|3|5430|5430|Brake performance
5575|4|5430|5430|Brake performance
5575|5|5430|5430|Brake performance
5575|7|5430|5430|Brake performance
5576|3|5575|5430|Rbt
5576|4|5575|5430|Rbt
5576|5|5575|5430|Rbt
5576|7|5575|5430|Rbt
5577|3|5576|5430|Front wheels
5577|4|5576|5430|Front wheels
5577|5|5576|5430|Front wheels
5577|7|5576|5430|Front wheels
5578|3|5576|5430|Rear wheels
5578|4|5576|5430|Rear wheels
5578|5|5576|5430|Rear wheels
5578|7|5576|5430|Rear wheels
5582|3|5575|5430|Rbt (sp)
5582|4|5575|5430|Rbt (sp)
5582|5|5575|5430|Rbt (sp)
5582|7|5575|5430|Rbt (sp)
5583|3|5582|5430|Brake Imbalance
5583|4|5582|5430|Brake Imbalance
5583|5|5582|5430|Brake Imbalance
5583|7|5582|5430|Brake Imbalance
5585|3|5582|5430|Service brake performance
5585|4|5582|5430|Service brake performance
5585|5|5582|5430|Service brake performance
5585|7|5582|5430|Service brake performance
5586|3|5582|5430|Parking brake performance
5586|4|5582|5430|Parking brake performance
5586|5|5582|5430|Parking brake performance
5586|7|5582|5430|Parking brake performance
5587|3|5582|5430|Transmission brake
5587|4|5582|5430|Transmission brake
5587|5|5582|5430|Transmission brake
5587|7|5582|5430|Transmission brake
5590|3|5575|5430|Decelerometer
5590|4|5575|5430|Decelerometer
5590|5|5575|5430|Decelerometer
5590|7|5575|5430|Decelerometer
5591|3|5590|5430|Brake operation
5591|4|5590|5430|Brake operation
5591|5|5590|5430|Brake operation
5591|7|5590|5430|Brake operation
5594|3|5575|5430|Decelerometer (sp)
5594|4|5575|5430|Decelerometer (sp)
5594|5|5575|5430|Decelerometer (sp)
5594|7|5575|5430|Decelerometer (sp)
5596|3|5594|5430|Service brake performance
5596|4|5594|5430|Service brake performance
5596|5|5594|5430|Service brake performance
5596|7|5594|5430|Service brake performance
5597|3|5594|5430|Parking brake performance
5597|4|5594|5430|Parking brake performance
5597|5|5594|5430|Parking brake performance
5597|7|5594|5430|Parking brake performance
5620|3|5575|5430|Plate brake tester
5620|4|5575|5430|Plate brake tester
5620|5|5575|5430|Plate brake tester
5620|7|5575|5430|Plate brake tester
5621|3|5620|5430|Operation
